ticker,strategy_code,template_code,template_label,entry_rule,exit_mode,target_pct,stop_pct,holding_days,state_size,state_signature,feature_keys,m_trades,m_success,m_win_pct,m_avg_return_pct,m_net_return_pct,m_take_profit,m_stop_loss,m_profit_factor,m_returns,m1_trades,m1_success,m1_win_pct,m1_avg_return_pct,m2_trades,m2_success,m2_win_pct,m2_avg_return_pct,m3_trades,m3_success,m3_win_pct,m3_avg_return_pct,v_trades,v_success,v_win_pct,v_avg_return_pct,v_profit_factor,v_returns,o_trades,o_success,o_win_pct,o_avg_return_pct,o_profit_factor,o_returns,first_trade_date,last_trade_date,wilson_ci95_lower_pct,binomial_p_mining,binomial_p_val,bootstrap_avg_return_lower_pct,bootstrap_avg_return_upper_pct,walk_forward_status,fdr_q_value,final_score
CSMG3,r11_day_r11mini_CSMG3_open_tp2_0_sl2_0_cap3__3f__month_of_year=q1__prev_ret_5d_z20=rel_shock_up__sma20_vs_sma50=dn_1_5,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Mes do ano (trimestre): primeiro trimestre; Retorno 5D em z-score 20D: muito acima do normal; MM20 vs MM50: abaixo leve,"month_of_year,prev_ret_5d_z20,sma20_vs_sma50",42,38,90.4762,1.6190,68.0000,38,4,9.5000,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,0,0,0.0000,0.0000,26,26,100.0000,2.0000,16,12,75.0000,1.0000,12,12,100.0000,2.0000,INF,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,0,0,0.0000,0.0000,0.0000,,2022-01-17,2025-02-07,77.9346,7.77405e-08,0.00026605,1.2381,1.9048,PASSOU 2/2 (—/100%/75%),2.78109e-05,676.5333
CMIN3,r11_day_r11mini_CMIN3_close_tp3_0_sl2_5_cap3__3f__range_position_10d=upper_band__volume_ratio_20d=normal__volume_ratio_5v20=normal,close_tp3_0_sl2_5_cap3,close -> alvo 3% / stop 2.5% em ate 3 pregoes,close,target_stop_swing,3.0000,2.5000,3,3,Posicao no range 10D: fechou na metade superior; Volume vs media 20D: normal; Volume 5D vs 20D: normal,"range_position_10d,volume_ratio_20d,volume_ratio_5v20",34,30,88.2353,2.3529,80.0000,30,4,9.0000,3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;-2.500000;-2.500000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;-2.500000;-2.500000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000,0,0,0.0000,0.0000,10,8,80.0000,1.9000,24,22,91.6667,2.5417,10,10,100.0000,3.0000,INF,3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000,2,0,0.0000,-2.5000,0.0000,-2.500000;-2.500000,2021-09-29,2026-01-15,73.3788,4.12146e-06,0.000782767,1.7059,2.8382,PASSOU 2/2 (—/80%/91%),0.000297677,675.7731
KLBN11,r11_day_r11day_KLBN11_close_tp1_0_sl2_0_cap1__3f__close_location_prev=near_low__prev_ret_1d=flat__prev_ret_3d_z20=rel_dn,close_tp1_0_sl2_0_cap1,close -> alvo 1% / stop 2% em ate 1 pregao,close,target_stop_swing,1.0000,2.0000,1,3,Posicao do fechamento no candle: fechou perto da minima; Retorno acumulado 1D: neutro; Retorno 3D em z-score 20D: abaixo do normal,"close_location_prev,prev_ret_1d,prev_ret_3d_z20",36,34,94.4444,0.9541,34.3478,34,0,INF,1.000000;1.000000;0.173903;0.173903;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,14,12,85.7143,0.8820,8,8,100.0000,1.0000,14,14,100.0000,1.0000,12,12,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,4,4,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000,2018-01-05,2026-05-07,81.8550,4.83165e-08,0.00026605,0.8853,1.0000,PASSOU 3/3 (85%/100%/100%),1.90094e-05,675.4721
PETR3,r11_day_r11day_PETR3_open_tp1_0_sl2_0_cap1__3f__close_vs_ema21=near__prev_ret_5d_z20=rel_shock_up__range_position_10d=upper_band,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA21: perto do equilibrio; Retorno 5D em z-score 20D: muito acima do normal; Posicao no range 10D: fechou na metade superior,"close_vs_ema21,prev_ret_5d_z20,range_position_10d",36,34,94.4444,0.9758,35.1289,34,0,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.564426;0.564426;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,16,16,100.0000,1.0000,6,6,100.0000,1.0000,14,12,85.7143,0.9378,10,10,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0,0,0.0000,0.0000,0.0000,,2019-09-03,2025-07-29,81.8550,4.83165e-08,0.000782767,0.9395,1.0000,PASSOU 3/3 (100%/100%/85%),1.90094e-05,675.0705
SANB11,r11_day_r11day_SANB11_open_tp1_0_sl2_0_cap1__3f__close_vs_sma200=up_1_5__month_of_year=q3__range_position_5d=middle,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs MM200: acima leve; Mes do ano (trimestre): terceiro trimestre; Posicao no range 5D: fechou no meio,"close_vs_sma200,month_of_year,range_position_5d",38,36,94.7368,0.8421,32.0000,36,2,9.0000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,14,14,100.0000,1.0000,20,18,90.0000,0.7000,4,4,100.0000,1.0000,10,10,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0,0,0.0000,0.0000,0.0000,,2018-07-24,2025-08-18,82.7142,1.74301e-08,0.000782767,0.6053,1.0000,PASSOU 3/3 (100%/90%/100%),1.08811e-05,674.9745
SBSP3,r11_day_r11day_SBSP3_open_tp1_0_sl2_0_cap1__3f__close_vs_ema200=up_5_10__range_position_10d=middle__upper_wick_ratio_prev=very_low,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA200: acima forte; Posicao no range 10D: fechou no meio; Pavio superior do candle: muito baixo,"close_vs_ema200,range_position_10d,upper_wick_ratio_prev",38,36,94.7368,0.8421,32.0000,36,2,9.0000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,4,4,100.0000,1.0000,4,4,100.0000,1.0000,30,28,93.3333,0.8000,10,10,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,2,2,100.0000,1.0000,INF,1.000000;1.000000,2019-09-27,2026-01-21,82.7142,1.74301e-08,0.000782767,0.6053,1.0000,PASSOU 3/3 (100%/100%/93%),1.08811e-05,674.9745
BBDC3,r11_day_r11mini_BBDC3_open_tp2_0_sl2_0_cap3__3f__close_vs_ema200=up_1_5__close_vs_sma50=up_1_5__sma20_vs_sma50=up_1_5,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA200: acima leve; Fechamento vs MM50: acima leve; MM20 vs MM50: acima leve,"close_vs_ema200,close_vs_sma50,sma20_vs_sma50",40,36,90.0000,1.7536,70.1439,36,2,18.5360,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;1.071928;1.071928;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,6,6,100.0000,2.0000,34,30,88.2353,1.7101,0,0,0.0000,0.0000,10,10,100.0000,2.0000,INF,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,0,0,0.0000,0.0000,0.0000,,2019-10-10,2025-04-23,76.9479,2.10372e-07,0.000782767,1.4304,1.9768,PASSOU 2/2 (100%/88%/—),5.10116e-05,674.2764
ABEV3,r11_day_r11day_ABEV3_open_tp1_0_sl2_0_cap1__3f__positive_days_5d=weak__rsi_14=low__sma20_vs_sma50=near,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Dias positivos nos ultimos 5 pregoes: 0 a 1 dia positivo em 5D; RSI 14 periodos: RSI baixo; MM20 vs MM50: perto do equilibrio,"positive_days_5d,rsi_14,sma20_vs_sma50",36,34,94.4444,0.8966,32.2759,34,0,19.7200,1.000000;1.000000;-0.862068;-0.862068;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,16,14,87.5000,0.7672,6,6,100.0000,1.0000,14,14,100.0000,1.0000,10,10,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,4,2,50.0000,0.3632,3.6550,-0.273598;-0.273598;1.000000;1.000000,2018-05-08,2026-04-28,81.8550,4.83165e-08,0.000782767,0.7414,1.0000,PASSOU 3/3 (87%/100%/100%),1.90094e-05,673.4857
PETR3,r11_day_r11day_PETR3_open_tp1_0_sl2_0_cap1__3f__close_vs_ema9=up_1_5__prev_ret_2d=flat__sma20_vs_sma50=dn_1_5,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA9: acima leve; Retorno acumulado 2D: neutro; MM20 vs MM50: abaixo leve,"close_vs_ema9,prev_ret_2d,sma20_vs_sma50",36,34,94.4444,0.8333,30.0000,34,2,8.5000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,18,18,100.0000,1.0000,10,8,80.0000,0.4000,8,8,100.0000,1.0000,12,12,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0,0,0.0000,0.0000,0.0000,,2018-01-02,2025-11-13,81.8550,4.83165e-08,0.00026605,0.5833,1.0000,PASSOU 3/3 (100%/80%/100%),1.90094e-05,673.0561
ABEV3,r11_day_r11day_ABEV3_open_tp1_0_sl2_0_cap1__3f__drawdown_10d=dd_3_6__gap_vs_atr14=rel_soft_dn__sma5_vs_sma20=near,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Queda desde maxima 10D: 3% a 6% abaixo da maxima; Gap vs ATR14: levemente abaixo; MM5 vs MM20: perto do equilibrio,"drawdown_10d,gap_vs_atr14,sma5_vs_sma20",50,46,92.0000,0.7600,38.0000,46,4,5.7500,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,18,16,88.8889,0.6667,16,14,87.5000,0.6250,16,16,100.0000,1.0000,10,10,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0,0,0.0000,0.0000,0.0000,,2018-02-06,2025-12-09,81.1615,1.43265e-09,0.000782767,0.5200,0.9400,PASSOU 3/3 (88%/87%/100%),2.24191e-06,669.6340
KLBN11,r11_day_r11mini_KLBN11_close_tp2_0_sl2_0_cap3__3f__close_vs_ema200=dn_5_10__drawdown_20d=dd_1_3__sma20_vs_sma50=dn_1_5,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA200: abaixo forte; Queda desde maxima 20D: 1% a 3% abaixo da maxima; MM20 vs MM50: abaixo leve,"close_vs_ema200,drawdown_20d,sma20_vs_sma50",36,32,88.8889,1.8548,66.7727,32,0,660.7779,2.000000;2.000000;2.000000;2.000000;1.436961;1.436961;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-0.050602;-0.050602;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,8,6,75.0000,1.8592,26,24,92.3077,1.8423,2,2,100.0000,2.0000,10,10,100.0000,2.0000,INF,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,0,0,0.0000,0.0000,0.0000,,2019-09-11,2025-07-01,74.6849,1.53234e-06,0.000782767,1.6839,1.9844,PASSOU 2/2 (75%/92%/—),0.000160066,669.5154
BBAS3,r11_day_r11day_BBAS3_open_tp1_0_sl2_0_cap1__3f__day_of_week=fri__prev_ret_2d=up_1_3__prev_ret_3d=flat,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Dia da semana: sexta-feira; Retorno acumulado 2D: alta de 1% a 3%; Retorno acumulado 3D: neutro,"day_of_week,prev_ret_2d,prev_ret_3d",32,30,93.7500,0.9738,31.1608,30,0,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.580398;0.580398;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,12,12,100.0000,1.0000,6,6,100.0000,1.0000,14,12,85.7143,0.9401,10,10,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0,0,0.0000,0.0000,0.0000,,2018-01-12,2025-12-26,79.8525,3.72109e-07,0.000782767,0.9344,1.0000,PASSOU 3/3 (100%/100%/85%),6.75617e-05,669.0222
KLBN11,r11_day_r11day_KLBN11_close_tp1_0_sl2_0_cap1__3f__close_location_prev=near_low__prev_ret_1d_z20=rel_soft_dn__range_ratio_20d=very_low,close_tp1_0_sl2_0_cap1,close -> alvo 1% / stop 2% em ate 1 pregao,close,target_stop_swing,1.0000,2.0000,1,3,Posicao do fechamento no candle: fechou perto da minima; Retorno 1D em z-score 20D: levemente abaixo; Range vs media 20D: muito baixo,"close_location_prev,prev_ret_1d_z20,range_ratio_20d",48,44,91.6667,0.7949,38.1538,44,2,7.5263,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.923085;-0.923085;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,12,12,100.0000,1.0000,16,16,100.0000,1.0000,20,16,80.0000,0.5077,12,12,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,4,2,50.0000,-0.1135,0.8150,1.000000;1.000000;-1.226987;-1.226987,2018-01-05,2026-05-18,80.4464,3.89385e-09,0.00026605,0.5673,0.9599,PASSOU 3/3 (100%/100%/80%),4.297e-06,668.7023
ABEV3,r11_day_r11day_ABEV3_open_tp1_0_sl2_0_cap1__3f__gap_filled_prev=gap_dn_filled__prev_ret_20d=dn_3_5__sma20_slope_5d=near,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Gap do candle de referencia preenchido: gap de baixa preenchido; Retorno acumulado 20D: queda de 3% a 5%; Inclinacao da MM20 em 5D: perto do equilibrio,"gap_filled_prev,prev_ret_20d,sma20_slope_5d",48,44,91.6667,0.7934,38.0812,44,2,7.4339,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.959417;-0.959417;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,10,10,100.0000,1.0000,18,18,100.0000,1.0000,20,16,80.0000,0.5041,10,10,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,2,0,0.0000,-1.1842,0.0000,-1.184206;-1.184206,2018-09-26,2026-03-16,80.4464,3.89385e-09,0.000782767,0.5842,0.9592,PASSOU 3/3 (100%/100%/80%),4.297e-06,668.0023
MULT3,r11_day_r11day_MULT3_open_tp1_0_sl2_0_cap1__3f__gap_vs_atr14=rel_soft_dn__range_position_10d=upper_band__sma5_vs_sma20=up_1_5,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Gap vs ATR14: levemente abaixo; Posicao no range 10D: fechou na metade superior; MM5 vs MM20: acima leve,"gap_vs_atr14,range_position_10d,sma5_vs_sma20",32,30,93.7500,0.8784,28.1095,30,0,15.8687,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.945259;-0.945259;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,18,18,100.0000,1.0000,2,2,100.0000,1.0000,12,10,83.3333,0.6758,12,12,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,2,2,100.0000,1.0000,INF,1.000000;1.000000,2018-01-09,2026-03-02,79.8525,3.72109e-07,0.00026605,0.6961,1.0000,PASSOU 2/2 (100%/—/83%),6.75617e-05,667.9510
RAIL3,r11_day_r11mini_RAIL3_open_tp3_0_sl2_0_cap3__3f__close_vs_ema200=far_dn__close_vs_ema21=near__volume_spike_1d=very_low,open_tp3_0_sl2_0_cap3,open -> alvo 3% / stop 2% em ate 3 pregoes,open,target_stop_swing,3.0000,2.0000,3,3,Fechamento vs EMA200: muito abaixo; Fechamento vs EMA21: perto do equilibrio; Spike de volume vs maximo 5D: muito baixo,"close_vs_ema200,close_vs_ema21,volume_spike_1d",30,26,86.6667,2.3333,70.0000,26,4,9.7500,3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;-2.000000;-2.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;-2.000000;-2.000000;3.000000;3.000000,8,6,75.0000,1.7500,22,20,90.9091,2.5455,0,0,0.0000,0.0000,12,12,100.0000,3.0000,INF,3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000;3.000000,2,2,100.0000,3.0000,INF,3.000000;3.000000,2020-03-25,2026-01-23,70.3183,2.9532e-05,0.00026605,1.6667,2.8333,PASSOU 2/2 (75%/90%/—),0.000891939,667.1132
CMIG4,r11_day_r11mini_CMIG4_close_tp2_0_sl1_5_cap3__3f__day_of_month_bucket=end__dollar_volume_ratio_20d=very_low__positive_days_10d=strong,close_tp2_0_sl1_5_cap3,close -> alvo 2% / stop 1.5% em ate 3 pregoes,close,target_stop_swing,2.0000,1.5000,3,3,Dia do mes (bucket): fim do mes; Volume financeiro vs media 20D: muito baixo; Dias positivos nos ultimos 10 pregoes: 6 a 7 dias positivos em 10D,"day_of_month_bucket,dollar_volume_ratio_20d,positive_days_10d",36,32,88.8889,1.6111,58.0000,32,4,10.6667,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-1.500000;-1.500000;-1.500000;-1.500000,12,12,100.0000,2.0000,10,10,100.0000,2.0000,14,10,71.4286,1.0000,12,12,100.0000,2.0000,INF,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,4,4,100.0000,2.0000,INF,2.000000;2.000000;2.000000;2.000000,2018-07-30,2026-03-27,74.6849,1.53234e-06,0.00026605,1.2222,1.9028,PASSOU 3/3 (100%/100%/71%),0.000160066,666.6570
GGBR4,r11_day_r11mini_GGBR4_open_tp2_0_sl2_0_cap2__3f__close_vs_ema200=up_5_10__prev_ret_3d=flat__rebound_5d=reb_1_3,open_tp2_0_sl2_0_cap2,open -> alvo 2% / stop 2% em ate 2 pregoes,open,target_stop_swing,2.0000,2.0000,2,3,Fechamento vs EMA200: acima forte; Retorno acumulado 3D: neutro; Distancia desde minima 5D: 1% a 3% acima da minima,"close_vs_ema200,prev_ret_3d,rebound_5d",36,32,88.8889,1.5556,56.0000,32,4,8.0000,-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,10,6,60.0000,0.4000,22,22,100.0000,2.0000,4,4,100.0000,2.0000,14,14,100.0000,2.0000,INF,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,0,0,0.0000,0.0000,0.0000,,2018-09-11,2025-11-25,74.6849,1.53234e-06,9.14331e-05,1.1111,1.8889,PASSOU 3/3 (60%/100%/100%),0.000160066,666.4838
GGBR4,r11_day_r11mini_GGBR4_open_tp2_0_sl2_0_cap3__3f__close_vs_ema200=up_5_10__prev_ret_3d=flat__rebound_5d=reb_1_3,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA200: acima forte; Retorno acumulado 3D: neutro; Distancia desde minima 5D: 1% a 3% acima da minima,"close_vs_ema200,prev_ret_3d,rebound_5d",36,32,88.8889,1.5556,56.0000,32,4,8.0000,-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,10,6,60.0000,0.4000,22,22,100.0000,2.0000,4,4,100.0000,2.0000,14,14,100.0000,2.0000,INF,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,0,0,0.0000,0.0000,0.0000,,2018-09-11,2025-11-25,74.6849,1.53234e-06,9.14331e-05,1.1111,1.8889,PASSOU 3/3 (60%/100%/100%),0.000160066,666.4838
BBSE3,r11_day_r11day_BBSE3_open_tp1_0_sl1_5_cap1__3f__close_vs_sma50=up_5_10__day_of_week=wed__prev_ret_10d=up_1_3,open_tp1_0_sl1_5_cap1,open -> alvo 1% / stop 1.5% em ate 1 pregao,open,target_stop_swing,1.0000,1.5000,1,3,Fechamento vs MM50: acima forte; Dia da semana: quarta-feira; Retorno acumulado 10D: alta de 1% a 3%,"close_vs_sma50,day_of_week,prev_ret_10d",32,30,93.7500,0.8438,27.0000,30,2,10.0000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-1.500000;-1.500000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,14,14,100.0000,1.0000,6,4,66.6667,0.1667,12,12,100.0000,1.0000,10,10,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0,0,0.0000,0.0000,0.0000,,2018-12-12,2025-12-03,79.8525,3.72109e-07,0.000782767,0.6094,1.0000,PASSOU 3/3 (100%/66%/100%),6.75617e-05,666.4222
